inventoryid,store,city,brand,description,size,onhand,price,startdate
8511,41,Port Jeffreymouth,"Williamson, Holden and Sims",Better Product,Large,0,90.49,2025-02-22
8512,43,Brownport,"Walker, Maddox and Clayton",Produce Product,Large,0,24.07,2024-07-04
8513,10,East Davidport,"Freeman, Larson and Clark",Life Product,Small,97,37.96,2024-05-14
8514,25,Douglasmouth,Conrad and Sons,Morning Product,Large,0,55.64,2024-09-27
8515,21,Aaronhaven,Kaiser Group,Effect Product,Small,123,57.76,2024-06-15
8516,14,Patriciafurt,"Williams, Schultz and Black",Science Product,Medium,37,15.18,2024-12-13
8517,22,East Brittney,Morales-Knox,Night Product,Small,70,78.86,2024-08-02
8518,9,Kevinburgh,Archer Group,Fly Product,Small,78,57.36,2024-10-23
8519,9,South Richardstad,"Williams, Schultz and Black",Father Product,Large,0,85.91,2025-02-12
8520,11,Robertsmouth,Larson-Lopez,Painting Product,Small,0,58.75,2024-04-24
8521,47,Christineport,"Williams, Schultz and Black",Phone Product,Large,48,47.17,2024-11-19
8522,28,West Margaretmouth,Long-Bowman,Sign Product,Medium,106,13.14,2024-08-28
8523,44,South Christinestad,Kirk-Perry,Trip Product,Large,0,29.91,2024-09-09
8524,36,Troyburgh,Thomas and Sons,Somebody Product,Medium,97,48.42,2024-10-26
8525,36,Waltersshire,Larson-Lopez,Health Product,Large,45,96.67,2024-10-03
8526,3,South Tammybury,"Wright, Winters and Dominguez",Everyone Product,Large,5,24.56,2024-04-25
8527,3,Port Christinabury,"Atkinson, Osborn and Hamilton",Home Product,Medium,267,72.68,2024-06-18
8528,16,New Mary,"Bush, Reyes and Fox",Position Product,Small,23,36.18,2024-10-13
8529,21,Port Kara,Walker Inc,Parent Product,Large,75,14.96,2025-03-28
8530,2,Port Cassandra,"Williams, Turner and Harris",Throw Product,Large,0,10.41,2024-12-13
8531,25,South Daniel,"Strickland, Jones and Padilla",Even Product,Medium,73,43.06,2024-09-14
8532,21,Loweryshire,Mcpherson and Sons,Network Product,Medium,100,19.76,2025-02-02
8533,12,Charlestown,Day and Sons,Particularly Product,Small,0,53.4,2025-01-17
8534,10,Wellsstad,Sawyer Inc,Particular Product,Large,60,67.82,2024-10-24
8535,37,Andreaberg,Austin PLC,Mind Product,Medium,0,77.54,2024-12-09
8536,20,West Sarah,Russell and Sons,Night Product,Large,83,48.87,2024-11-05
8537,36,Justinfort,Bell Ltd,Both Product,Small,117,62.31,2024-07-31
8538,9,Alexanderberg,"Cannon, Reynolds and Alvarado",Lose Product,Medium,158,7.87,2024-12-24
8539,6,Port Joseph,Cline Ltd,Few Product,Medium,35,45.22,2024-10-26
8540,45,Michelleton,Brown-Nelson,Though Product,Small,113,63.68,2025-01-29
8541,17,Johnchester,Patterson Inc,Add Product,Large,158,14.57,2024-04-27
8542,11,Port Andrew,Brown-Marshall,North Product,Medium,74,58.38,2024-12-21
8543,39,Kevinview,Long Ltd,Reveal Product,Medium,28,97.47,2024-10-23
8544,10,Thompsonborough,"Walker, Maddox and Clayton",Produce Product,Large,26,24.07,2024-05-22
8545,11,Port Kyle,"Garza, Perkins and Clark",Reveal Product,Medium,156,86.19,2024-12-10
8546,43,Matthewhaven,"Neal, Frey and Ferguson",Own Product,Small,126,9.73,2025-03-25
8547,16,North Melissastad,Davis-Reyes,Scene Product,Medium,190,83.27,2024-05-08
8548,12,Heatherland,"Walker, Maddox and Clayton",Care Product,Large,143,11.82,2024-11-14
8549,5,Port Julieland,Patterson Inc,Hair Product,Medium,117,56.45,2024-06-15
8550,21,Matthewbury,"Miller, Wilkins and Williams",Remember Product,Large,203,82.77,2024-11-22
8551,10,Port Kara,Williams LLC,Notice Product,Large,141,26.83,2024-04-29
8552,23,South Daniellefurt,Woods-Brady,Artist Product,Large,118,38.27,2024-11-08
8553,4,Lake Brett,Williams Inc,Cup Product,Medium,109,83.63,2024-09-05
8554,10,Josephbury,"Jennings, Davis and Newman",Expect Product,Medium,62,93.55,2024-10-04
8555,28,Elijahberg,"Ruiz, Rodriguez and Lane",Mouth Product,Medium,50,27.94,2024-12-14
8556,10,North Ronald,"Herrera, Jackson and Koch",Or Product,Large,0,43.14,2024-08-22
8557,18,Aguirrestad,Russell and Sons,Think Product,Large,241,94.62,2024-09-24
8558,32,Ashleyport,Davis-Russell,Very Product,Medium,78,90.74,2024-04-12
8559,41,East Kimberlychester,Long and Sons,Officer Product,Small,0,42.51,2025-02-25
8560,35,East Brian,Davis-Reyes,Large Product,Medium,18,37.16,2024-07-21
8561,23,Shanefort,"Dunn, Martinez and Brandt",Huge Product,Medium,0,57.31,2024-07-09
8562,39,New Joseph,"Williams, Schultz and Black",Method Product,Medium,9,66.01,2025-01-09
8563,8,New Timothyhaven,Salazar-Graves,Say Product,Large,0,16.39,2024-06-10
8564,45,Lauraton,"Phelps, Thompson and Chandler",Six Product,Medium,0,58.48,2024-12-06
8565,17,Goodmantown,Smith Ltd,Move Product,Large,0,96.84,2024-06-26
8566,29,New Bruce,"Walker, Zimmerman and Williams",Term Product,Large,195,82.42,2025-03-07
8567,31,Laurieside,"Briggs, Morris and Weber",This Product,Large,0,55.3,2025-02-26
8568,38,Richardstad,Lloyd Ltd,Medical Product,Large,198,25.51,2025-02-23
8569,11,Bethmouth,"George, Macdonald and Harper",Enjoy Product,Small,100,45.23,2025-03-17
8570,13,South Lindastad,Hopkins Ltd,Food Product,Small,0,98.19,2025-01-23
8571,29,Jefferytown,Osborne-Brown,Federal Product,Medium,74,61.76,2025-03-20
8572,22,Jamesfort,Mitchell-Lopez,Live Product,Large,92,51.95,2025-01-26
8573,45,Carolport,"Walker, Maddox and Clayton",Stop Product,Medium,216,86.46,2024-06-29
8574,5,Christopherstad,Esparza-Boyd,Front Product,Medium,51,14.49,2024-08-30
8575,17,Traceyborough,Morales-Knox,Table Product,Medium,10,53.04,2024-04-30
8576,11,Allenshire,Spencer Group,Get Product,Small,0,46.64,2025-01-03
8577,25,North Ralph,"Miller, Wilkins and Williams",Billion Product,Medium,52,96.98,2024-05-11
8578,7,Turnerport,Wagner Group,Member Product,Medium,28,97.31,2024-12-25
8579,14,Shortland,Brown-Mann,Affect Product,Small,0,9.56,2024-05-30
8580,49,Parsonsfurt,Bass and Sons,Dog Product,Small,0,29.39,2024-06-05
8581,21,Port Katherineshire,"West, Reed and Berry",Condition Product,Small,159,87.03,2025-03-27
8582,29,Deborahfurt,Wagner Group,Themselves Product,Medium,0,36.7,2024-08-05
8583,41,South Pennyport,Kim-Gonzalez,Region Product,Large,0,88.69,2024-09-01
8584,22,South Angelica,"Williams, Turner and Harris",Minute Product,Large,14,98.67,2025-03-12
8585,21,Wellsside,"George, Macdonald and Harper",Situation Product,Small,85,24.19,2024-12-02
8586,14,Amymouth,Lloyd Ltd,Win Product,Small,145,97.54,2024-12-01
8587,16,Port Jamie,Gomez-Moran,Occur Product,Small,195,47.97,2024-06-26
8588,34,West Andrewbury,"Williamson, Fox and Johnson",Goal Product,Small,0,35.28,2025-02-22
8589,11,North Lisabury,Cook-Johnson,Past Product,Large,0,7.56,2025-01-10
8590,17,Nicoleberg,Mosley PLC,Clearly Product,Medium,190,16.71,2025-04-04
8591,36,Lake Hayden,Cline Ltd,Radio Product,Medium,54,16.1,2024-09-07
8592,35,West Steventon,Vasquez-Velasquez,Just Product,Medium,63,50.84,2024-12-29
8593,28,Brownfort,Obrien-Thompson,Join Product,Large,35,45.06,2025-04-05
8594,2,Carrieville,Conrad and Sons,Week Product,Medium,178,26.06,2024-12-20
8595,14,Lake Raymond,Richardson Group,Eye Product,Small,202,96.45,2025-03-11
8596,44,Murphyberg,Mason-Logan,Sister Product,Small,217,12.1,2024-11-29
8597,47,Haroldmouth,Williams-White,Area Product,Medium,43,17.7,2025-03-26
8598,33,Larsonberg,Walker Inc,Spend Product,Medium,54,61.4,2024-10-17
8599,1,West Ronald,"Nguyen, Robinson and Mitchell",Single Product,Small,27,90.69,2024-07-16
8600,38,Stephenberg,Howard Inc,Forget Product,Small,144,5.25,2024-12-17
8601,7,Chamberston,West-Hernandez,Tell Product,Large,137,36.92,2024-11-27
8602,40,North Dawnshire,Gates-Pittman,Bad Product,Large,220,21.46,2024-04-25
8603,14,North Randalltown,Patterson-Mcmahon,Me Product,Small,125,11.04,2024-12-24
8604,3,Port Jamietown,Kirk-Perry,Bank Product,Medium,249,22.72,2024-06-28
8605,12,Johnnyfort,Russell and Sons,Guess Product,Small,13,89.73,2024-04-19
8606,44,West Marc,Pittman-Lucas,Church Product,Medium,90,59.87,2024-12-08
8607,28,Mackenziefort,Thornton PLC,Month Product,Medium,18,90.86,2024-09-04
8608,41,Ginafurt,Perkins-Roberts,Couple Product,Small,0,93.12,2024-09-16
8609,31,Lake Erin,Larson-Lopez,Painting Product,Small,136,58.75,2024-07-28
8610,3,Dyertown,Martinez-Giles,Write Product,Medium,79,26.19,2024-09-15
8611,27,New Kevinton,Rios Group,Several Product,Medium,180,76.67,2024-05-20
8612,48,North Aaronbury,"Massey, Lewis and Walter",Plant Product,Small,58,79.21,2024-11-21
8613,43,Williamsport,Thomas and Sons,Eat Product,Small,117,31.36,2024-06-23
8614,14,Davisview,Schmidt-Mathews,Owner Product,Medium,36,75.69,2024-10-12
8615,2,Cortezfurt,Dawson Inc,Contain Product,Small,193,27.35,2024-12-25
8616,17,Lake Richardhaven,Mason-Logan,Argue Product,Small,177,93.72,2025-02-27
8617,13,Port Shannonborough,"Massey, Lewis and Walter",Bit Product,Medium,13,13.88,2025-01-07
8618,34,Maryport,"Williams, Schultz and Black",Method Product,Medium,195,66.01,2024-07-03
8619,45,Curtishaven,Sawyer Inc,Value Product,Small,0,8.95,2024-04-18
8620,25,Janicefurt,"Stone, Campbell and Robbins",Compare Product,Small,0,61.2,2025-01-30
8621,37,Scottstad,Perkins-Roberts,Eye Product,Medium,132,56.67,2025-01-17
8622,43,East Daniel,Archer Group,College Product,Small,197,50.59,2024-08-11
8623,18,Wrightfort,Rowe-Lewis,Life Product,Large,97,81.69,2024-10-23
8624,3,Weeksland,Obrien-Thompson,Heart Product,Small,185,73.05,2024-12-04
8625,50,Lake Danielborough,Mason-Logan,Argue Product,Small,154,93.72,2024-06-10
8626,16,Wagnerport,Brown-Mann,Affect Product,Small,182,9.56,2024-07-15
8627,5,North Melissa,Dunlap Ltd,From Product,Medium,73,5.13,2024-06-27
8628,3,Myersburgh,Mercado-Jacobson,Theory Product,Medium,26,96.12,2024-05-09
8629,41,Campbellton,"Briggs, Morris and Weber",Large Product,Medium,160,95.11,2024-05-30
8630,11,South Cynthiabury,Garcia-Ramirez,Pass Product,Small,0,88.63,2024-05-29
8631,44,Port Melissa,Vasquez-Velasquez,Capital Product,Small,0,18.49,2024-10-31
8632,38,Melissaview,Spencer Group,Child Product,Large,123,32.86,2024-07-27
8633,38,Gallowayport,Long Ltd,Reveal Product,Medium,121,97.47,2025-01-29
8634,44,West Amanda,Mccullough Group,Somebody Product,Small,24,81.65,2024-07-01
8635,49,Port Connie,Lin and Sons,Cup Product,Large,27,41.9,2024-05-24
8636,31,New Ivan,"Atkinson, Osborn and Hamilton",Responsibility Product,Small,175,68.27,2024-10-09
8637,11,Carrollburgh,"Dalton, Sanders and Cantrell",Article Product,Medium,28,11.67,2025-01-13
8638,6,Gomezhaven,Phillips Inc,Official Product,Medium,200,17.15,2024-12-31
8639,34,East Ronald,Brennan Group,Past Product,Small,236,32.82,2025-01-25
8640,50,Lake Matthewhaven,"Turner, Armstrong and Fernandez",Like Product,Medium,119,10.08,2025-03-13
8641,25,Wrightchester,Mitchell-Lopez,Office Product,Small,0,73.41,2024-06-13
8642,8,Schwartzburgh,Brown Inc,Late Product,Small,81,50.44,2025-01-19
8643,22,Jonesburgh,"Hamilton, Rivera and Kelley",Draw Product,Small,100,92.65,2024-04-11
8644,4,Lake Williamtown,Perez-Johnson,Imagine Product,Large,87,98.76,2025-02-14
8645,6,New Joshuaside,Williamson Group,Order Product,Large,26,13.96,2025-01-14
8646,37,Katrinaberg,Zamora Ltd,Hold Product,Medium,28,68.41,2024-11-23
8647,13,North Matthewmouth,"Wright, Winters and Dominguez",Dinner Product,Large,0,75.84,2025-01-09
8648,10,New Michaelton,Davis-Vasquez,Production Product,Medium,34,73.26,2024-10-11
8649,1,North Kristamouth,"Phelps, Thompson and Chandler",Six Product,Medium,0,58.48,2024-06-29
8650,43,Harveyburgh,"Bush, Reyes and Fox",Cost Product,Large,82,73.76,2024-04-08
8651,43,South Mario,Brock Group,Those Product,Small,0,94.88,2024-12-21
8652,24,Charlesview,Mccullough Group,Card Product,Small,218,58.72,2024-09-28
8653,34,Robertmouth,Dawson Inc,Cover Product,Small,0,49.76,2024-09-08
8654,2,Port Brian,Davis-Reyes,Appear Product,Medium,47,35.11,2024-12-01
8655,17,Dustinview,Dunlap Ltd,Family Product,Medium,58,30.36,2024-07-14
8656,50,West Jonathanstad,Long Ltd,Ok Product,Large,271,63.12,2024-11-29
8657,5,Port Eddie,"Massey, Lewis and Walter",Already Product,Medium,172,91.99,2024-05-26
8658,12,Millerhaven,Perkins-Roberts,Eye Product,Medium,0,56.67,2025-01-30
8659,18,Matthewsville,"Kemp, Gillespie and Esparza",Major Product,Medium,140,76.86,2024-11-22
8660,25,North Kelly,Burns and Sons,Minute Product,Small,0,8.85,2024-09-08
8661,9,Woodmouth,Williamson Group,Cultural Product,Medium,132,25.99,2025-02-19
8662,27,Patricktown,Horne LLC,Get Product,Medium,249,54.23,2024-10-09
8663,48,West Hectorshire,"Turner, Armstrong and Fernandez",Like Product,Medium,71,10.08,2024-10-05
8664,2,West Curtis,Mahoney and Sons,Picture Product,Medium,79,47.26,2024-08-01
8665,22,Davidberg,"Fitzpatrick, Davis and Warren",Part Product,Large,203,20.19,2024-12-24
8666,28,Harrisonside,"Bradley, Baker and Mcneil",Party Product,Large,75,75.46,2024-05-29
8667,21,New Heidi,"Jones, Martinez and Taylor",Fund Product,Large,178,72.59,2025-02-07
8668,34,Youngberg,Gomez LLC,Environment Product,Large,24,38.76,2024-10-12
8669,20,West Nancyborough,Lin and Sons,Offer Product,Large,90,50.99,2025-02-09
8670,26,East Roger,Russell and Sons,Think Product,Large,18,94.62,2024-08-12
8671,16,New Emmastad,"Bush, Reyes and Fox",Position Product,Small,178,36.18,2024-08-30
8672,6,North Markmouth,Snyder-Kelly,Four Product,Medium,130,39.15,2024-05-05
8673,44,East Morgantown,Williams LLC,Our Product,Medium,0,65.36,2025-02-27
8674,34,Richardshire,Larson-Lopez,Painting Product,Small,0,58.75,2024-04-18
8675,18,Lake Aprilport,Davis-Reyes,Scene Product,Medium,0,83.27,2025-03-19
8676,10,West Carrieton,"Bailey, Avery and Edwards",Ask Product,Medium,279,55.43,2024-06-21
8677,16,New Sarahmouth,"Nguyen, Robinson and Mitchell",Business Product,Medium,125,83.29,2025-01-14
8678,29,Harrisstad,Mosley PLC,Available Product,Large,183,84.07,2024-05-24
8679,3,Andersenberg,"Massey, Lewis and Walter",Room Product,Small,0,38.54,2024-04-11
8680,22,New Melissastad,Perkins-Roberts,Box Product,Large,22,55.79,2025-02-27
8681,29,Elizabethborough,Davis-Russell,Indeed Product,Small,104,8.65,2025-02-15
8682,43,Davidberg,"Dunn, Martinez and Brandt",Have Product,Small,0,21.89,2024-12-07
8683,46,New Timothyview,Russell and Sons,East Product,Small,185,54.27,2024-06-20
8684,7,Jessicachester,Pittman-Lucas,Church Product,Medium,0,59.87,2024-12-14
8685,20,South Joelhaven,Walker Inc,Spend Product,Medium,76,61.4,2024-12-14
8686,33,Port Stevenberg,"Stone, Campbell and Robbins",Involve Product,Large,114,33.81,2024-12-11
8687,32,Carterbury,Pittman-Lucas,Church Product,Medium,232,59.87,2025-01-16
8688,11,North Emmaborough,Russell and Sons,Song Product,Small,128,97.49,2024-12-05
8689,50,North Ashleyport,"Delgado, Green and Wade",Only Product,Large,40,75.04,2024-08-03
8690,44,North Kyle,Horne LLC,Get Product,Medium,134,54.23,2024-11-08
8691,36,New Courtneybury,Davis-Vasquez,Current Product,Small,189,34.4,2024-06-23
8692,1,South Ashleyburgh,Bennett-Collins,First Product,Medium,29,71.63,2024-08-12
8693,49,Terrencebury,"Walker, Maddox and Clayton",Stop Product,Medium,220,86.46,2024-09-04
8694,42,Laurastad,"Hamilton, Rivera and Kelley",This Product,Medium,84,36.82,2024-07-26
8695,39,Port April,Short-Cook,Firm Product,Medium,63,6.09,2024-10-04
8696,1,West Williamport,Combs Group,Charge Product,Small,151,43.68,2024-11-23
8697,12,Rhodestown,"Freeman, Larson and Clark",Life Product,Small,17,37.96,2024-07-15
8698,19,Maldonadofort,Rogers-Sanchez,Food Product,Medium,194,45.87,2024-10-06
8699,34,Stewartstad,Price Group,Experience Product,Medium,62,57.95,2024-04-25
8700,44,East Andrehaven,"George, Macdonald and Harper",Pm Product,Medium,0,12.95,2025-03-20
8701,10,Cindyfurt,Knox Group,Woman Product,Medium,29,78.57,2024-05-19
8702,19,South Mark,Sullivan-Hubbard,Whom Product,Medium,47,48.73,2025-03-21
8703,49,Christineport,"Walker, Zimmerman and Williams",Fall Product,Large,0,7.23,2024-11-18
8704,7,Richardsonfort,Mccullough Group,Somebody Product,Small,20,81.65,2025-04-02
8705,27,North Benjaminland,Spencer Group,Get Product,Small,117,46.64,2025-01-20
8706,24,Lisashire,Dawson Inc,Civil Product,Small,39,18.66,2025-01-05
8707,10,Branditon,"Bush, Reyes and Fox",Imagine Product,Small,147,75.27,2024-10-04
8708,32,East Joseph,Russell and Sons,East Product,Small,198,54.27,2025-02-04
8709,3,Ramirezview,Long Ltd,Beat Product,Large,0,59.07,2024-07-08
8710,21,Port Erik,"Fitzpatrick, Davis and Warren",Television Product,Medium,252,79.02,2025-03-14
8711,22,North Sarah,Long Ltd,Area Product,Large,17,10.76,2024-12-30
8712,10,Westmouth,Mcpherson and Sons,Marriage Product,Large,132,39.02,2024-09-02
8713,43,West Amanda,"Smith, Davis and Wright",Stop Product,Large,70,96.71,2024-05-23
8714,18,Hamiltonborough,Brown-Marshall,Reveal Product,Small,0,49.43,2025-04-03
8715,48,Byrdtown,Salazar-Graves,Decade Product,Medium,75,29.28,2024-09-16
8716,37,East David,Williams-Mcintosh,Yet Product,Small,128,78.22,2025-03-07
8717,36,Sarahville,Hopkins Ltd,Food Product,Small,186,98.19,2025-01-07
8718,29,East Sandra,Brown-Marshall,Reveal Product,Small,0,49.43,2025-01-24
8719,48,New Biancaberg,Salazar-Graves,Believe Product,Small,0,41.12,2025-03-04
8720,39,Amychester,Sanchez Group,Visit Product,Large,78,42.12,2024-06-21
8721,13,Jonathanside,Mitchell-Lopez,Live Product,Large,132,51.95,2024-06-09
8722,8,New Gracemouth,Johnson-Bowman,Season Product,Small,98,78.08,2024-11-04
8723,16,Kristinaview,"Herrera, Jackson and Koch",Material Product,Small,0,69.94,2024-05-29
8724,11,West William,"Powell, Mcdaniel and Thomas",Film Product,Medium,241,86.88,2024-11-13
8725,16,Stephanieberg,"Hamilton, Rivera and Kelley",Case Product,Medium,0,18.71,2024-08-09
8726,16,North Markchester,Osborne-Brown,Some Product,Medium,5,86.63,2024-11-19
8727,6,East Wesley,"Lucas, Johnson and Alvarez",Rich Product,Medium,191,19.43,2024-12-08
8728,1,Downsville,"Walker, Maddox and Clayton",Stop Product,Medium,0,86.46,2024-08-02
8729,37,Mistyville,Mcpherson and Sons,Out Product,Medium,0,29.62,2024-11-09
8730,25,Howardfort,Kaiser Group,Large Product,Medium,61,98.35,2024-07-12
8731,20,Keithland,Dawson Inc,Ever Product,Medium,54,91.72,2024-09-14
8732,17,Lake Jamesside,"Briggs, Morris and Weber",Large Product,Medium,179,95.11,2024-04-17
8733,10,Lake Daniel,"Miller, Wilkins and Williams",Remember Product,Large,0,82.77,2024-09-17
8734,14,Schmidtton,Combs Group,His Product,Small,0,50.85,2024-07-20
8735,12,Diazborough,Hopkins Ltd,Condition Product,Medium,71,24.33,2024-10-12
8736,2,East Heidi,Davis-Russell,Truth Product,Small,209,89.36,2024-12-16
8737,44,Lawrenceburgh,"Cannon, Reynolds and Alvarado",Lose Product,Medium,0,7.87,2024-11-08
8738,26,New Christina,"Walker, Maddox and Clayton",Care Product,Large,47,11.82,2024-05-13
8739,21,Hardyton,"Williamson, Fox and Johnson",Goal Product,Small,100,35.28,2024-09-19
8740,28,Cobbville,Johnson-Bowman,Business Product,Large,76,99.1,2025-03-22
8741,21,New Sharon,Mitchell-Watson,Where Product,Large,141,20.35,2025-03-02
8742,32,Jesseshire,Salazar-Graves,Everyone Product,Small,0,39.89,2024-11-03
8743,43,Mckinneyhaven,Long and Sons,Central Product,Large,99,51.79,2024-11-22
8744,1,North Kevinberg,Grimes Group,Five Product,Small,233,72.21,2024-08-24
8745,13,Cruzshire,"Turner, Armstrong and Fernandez",Writer Product,Small,0,81.99,2024-08-11
8746,31,East Sarahport,Brock Group,Claim Product,Large,17,69.72,2024-08-27
8747,13,West Justin,"Cannon, Reynolds and Alvarado",Bar Product,Small,0,7.5,2024-11-13
8748,34,West Clinton,Williamson Group,Order Product,Large,107,13.96,2025-03-28
8749,29,New Deborah,"Hamilton, Rivera and Kelley",Draw Product,Small,0,92.65,2024-11-15
8750,12,Andreberg,Vasquez-Velasquez,Reveal Product,Large,270,23.06,2024-04-09
8751,6,Kimfurt,Perez-Johnson,Skill Product,Medium,114,6.79,2024-10-10
8752,30,Lake Sarah,Kaiser Group,Build Product,Small,184,75.64,2024-08-21
8753,40,Thomasland,Patterson Inc,Win Product,Small,131,40.65,2024-10-06
8754,20,West Nicholasview,"George, Macdonald and Harper",Our Product,Large,157,6.12,2024-10-22
8755,31,Reeseside,Rowe-Lewis,Account Product,Small,130,72.75,2024-09-21
8756,24,Bradleyburgh,Day and Sons,Defense Product,Medium,74,9.13,2024-06-23
8757,41,Julialand,"Dalton, Sanders and Cantrell",Month Product,Small,25,9.11,2024-06-14
8758,41,Tiffanyborough,Russell and Sons,East Product,Small,139,54.27,2025-03-31
8759,37,East Gerald,Hinton LLC,Go Product,Small,88,26.02,2024-06-08
8760,28,Fosterstad,Martinez-Giles,Write Product,Medium,0,26.19,2024-08-15
