inventoryid,store,city,brand,description,size,onhand,price,startdate
8417,32,Port Brandy,Snyder-Kelly,Year Product,Small,137,22.3,2025-03-24
8418,4,Barbaraport,Mercado-Jacobson,Upon Product,Medium,168,99.95,2024-07-10
8419,8,North Kimberlyberg,Hinton LLC,Example Product,Large,56,96.29,2024-10-02
8420,4,Lake Heatherport,Brown-Nelson,Though Product,Small,191,63.68,2024-09-20
8421,18,West Nicholasbury,Day and Sons,Control Product,Small,16,31.86,2024-05-27
8422,19,Lake Erica,Johnson PLC,True Product,Medium,0,25.85,2024-05-20
8423,49,Gregorytown,Reynolds LLC,What Product,Small,76,45.12,2024-05-24
8424,35,Jadestad,Mitchell LLC,Mean Product,Small,0,36.55,2025-03-02
8425,46,North Carmen,Sullivan-Hubbard,Alone Product,Small,83,82.73,2024-05-09
8426,20,East Kevinfort,"Kelly, Smith and Aguilar",Base Product,Small,0,36.73,2024-05-25
8427,42,Lake Bryanstad,Brown-Nelson,Kitchen Product,Small,100,5.63,2025-01-18
8428,16,Gainesmouth,Rogers-Sanchez,Even Product,Large,136,97.21,2025-03-26
8429,33,West Gerald,Day and Sons,Fact Product,Large,57,57.03,2024-08-04
8430,23,Riverafort,"Phelps, Thompson and Chandler",Quickly Product,Large,91,40.23,2024-04-30
8431,41,West Joseville,"Kelly, Smith and Aguilar",Similar Product,Medium,208,94.55,2025-03-23
8432,43,Rodriguezberg,Gomez-Moran,Argue Product,Small,0,31.46,2024-06-20
8433,41,Mortonport,"Kemp, Gillespie and Esparza",Low Product,Large,128,43.69,2024-12-21
8434,41,New Sarahville,"Bradley, Baker and Mcneil",Stand Product,Medium,0,27.81,2024-05-05
8435,39,New Jose,Cook-Johnson,Let Product,Medium,1,38.27,2024-05-13
8436,3,East Danielside,"Vasquez, Morris and Ramos",Above Product,Medium,125,74.81,2024-08-07
8437,48,Johnshire,"Dunn, Martinez and Brandt",Goal Product,Small,40,78.44,2024-06-10
8438,27,New Johnny,"Shannon, Lee and Noble",Field Product,Medium,199,51.05,2025-02-27
8439,36,East Candaceton,"Jones, Martinez and Taylor",Partner Product,Small,75,71.51,2024-11-12
8440,35,South Madison,"Tucker, Jones and Hart",Apply Product,Small,160,92.21,2024-05-05
8441,20,Port Ryanshire,"Bush, Reyes and Fox",Cost Product,Large,0,73.76,2025-01-19
8442,7,Port Todd,Walker Inc,Production Product,Large,7,54.89,2025-03-29
8443,44,Taylorport,Estrada Inc,Degree Product,Large,31,57.33,2024-08-17
8444,26,Port Brittney,Salazar-Graves,News Product,Medium,0,60.64,2024-04-15
8445,28,South Candice,Salazar-Graves,News Product,Medium,207,60.64,2025-02-24
8446,13,Khanchester,Dunlap Ltd,Really Product,Medium,199,85.49,2024-06-16
8447,5,North Kimborough,"George, Macdonald and Harper",Thousand Product,Medium,0,90.35,2024-12-02
8448,34,Port Timothyland,Archer Group,Fly Product,Small,284,57.36,2024-04-19
8449,10,Garnermouth,Hansen Inc,Beyond Product,Medium,131,71.68,2024-06-01
8450,45,South Christopher,"Garza, Perkins and Clark",Between Product,Small,144,13.97,2024-09-13
8451,29,South Triciaton,Schmidt-Mathews,Eat Product,Large,68,32.5,2025-01-03
8452,23,Jameschester,"Kent, Arias and Smith",Sort Product,Large,40,62.51,2025-04-02
8453,31,Weissstad,Hopkins Ltd,She Product,Medium,142,75.3,2025-01-27
8454,31,Gregoryborough,"Garza, Perkins and Clark",Nature Product,Small,102,98.11,2024-09-04
8455,5,West Gloriaton,Short-Cook,Time Product,Small,75,35.82,2024-06-28
8456,13,Boydbury,Rogers-Sanchez,Even Product,Large,80,97.21,2024-09-02
8457,34,New Codyview,Mitchell LLC,Its Product,Large,234,68.04,2024-05-14
8458,18,North Samantha,Martinez-Giles,Point Product,Small,46,37.44,2024-07-31
8459,16,North Teresa,"Vasquez, Morris and Ramos",Watch Product,Medium,160,46.37,2024-06-14
8460,43,New Michaelhaven,Sullivan-Choi,Despite Product,Large,106,81.6,2024-10-26
8461,8,East Lindseyside,Davis-Russell,Water Product,Large,129,29.25,2024-08-27
8462,15,Christopherfort,Cook-Johnson,Join Product,Large,208,99.71,2025-04-05
8463,50,East Amy,Hopkins Ltd,Today Product,Small,30,80.46,2025-03-11
8464,6,Jerryborough,"Bailey, Avery and Edwards",Beyond Product,Small,0,85.95,2025-02-03
8465,34,Ortizmouth,Zamora Ltd,Ever Product,Large,118,48.01,2024-12-05
8466,11,Taylorberg,Knapp-Wolf,Treatment Product,Large,32,15.46,2024-07-25
8467,30,New Calvin,"Kelly, Smith and Aguilar",Similar Product,Medium,48,94.55,2024-09-18
8468,45,Cynthiashire,"Harris, Clark and Matthews",Behind Product,Medium,2,67.77,2024-11-10
8469,37,Kevinside,Combs Group,Success Product,Large,0,47.29,2024-05-18
8470,25,Lake Haleyview,"Hernandez, Morrison and Villanueva",One Product,Medium,11,70.93,2025-02-22
8471,4,Lake Loretta,Edwards Inc,Ever Product,Medium,0,55.95,2024-10-11
8472,48,Lake Robertshire,Richardson Group,Eye Product,Small,199,96.45,2024-12-17
8473,8,South Amanda,"Cannon, Reynolds and Alvarado",Financial Product,Large,0,21.36,2024-10-09
8474,5,New Mollyside,Hunt-Tucker,Situation Product,Medium,0,48.2,2024-04-26
8475,26,Port Patricia,Combs Group,Grow Product,Large,102,20.64,2025-04-04
8476,47,Williamburgh,"Sanders, Hill and Bryant",Key Product,Medium,46,65.21,2024-09-07
8477,20,Anthonyfurt,"Walker, Maddox and Clayton",Care Product,Large,0,11.82,2024-04-13
8478,5,Fletcherburgh,Short-Cook,Firm Product,Medium,0,6.09,2025-03-02
8479,5,Coxburgh,"Sanders, Hill and Bryant",Key Product,Medium,0,65.21,2024-12-24
8480,22,Port Manuel,Williams LLC,Our Product,Medium,62,65.36,2024-10-04
8481,18,Nelsonmouth,Mccullough Group,Agency Product,Small,20,38.31,2024-08-30
8482,39,South Carolberg,Hopkins Ltd,Food Product,Small,90,98.19,2024-05-14
8483,2,West Keith,Garner and Sons,Wife Product,Medium,143,74.75,2024-09-09
8484,17,Suttonville,Pittman-Lucas,Skill Product,Large,121,44.73,2024-08-12
8485,46,Tristantown,Gomez-Moran,Argue Product,Small,79,31.46,2024-06-08
8486,30,West Joseph,Hopkins Ltd,Condition Product,Medium,163,24.33,2024-10-28
8487,21,West Peterborough,Adams and Sons,Federal Product,Small,83,60.94,2025-04-01
8488,1,Brittneyport,"Strickland, Jones and Padilla",Whole Product,Small,0,75.38,2024-08-12
8489,41,Melindamouth,Brown-Mann,Bring Product,Large,0,58.6,2024-12-15
8490,43,Michelefort,Gomez-Moran,Rise Product,Medium,49,33.29,2024-04-24
8491,46,Port Stacyland,Bennett-Collins,Actually Product,Medium,109,12.88,2024-10-03
8492,12,East Tinashire,Day and Sons,Fact Product,Large,73,57.03,2025-02-10
8493,33,Clarkburgh,"Garza, Perkins and Clark",Nature Product,Small,182,98.11,2024-10-04
8494,36,Ramirezborough,West-Hernandez,Cup Product,Medium,0,97.48,2025-01-18
8495,31,Port Robertville,Day and Sons,Six Product,Large,254,42.18,2025-01-01
8496,31,Port Ryan,Salazar-Graves,Type Product,Small,0,13.15,2024-06-02
8497,8,West Theresastad,Rowe-Lewis,Become Product,Small,91,91.65,2024-04-13
8498,5,West David,"Gregory, Fowler and Miller",There Product,Large,142,40.54,2025-03-10
8499,40,Lake Paul,Rogers-Sanchez,Food Product,Medium,107,45.87,2024-04-27
8500,31,West Luis,Grimes Group,She Product,Large,255,64.37,2024-05-15
8501,5,North Kimberlyville,Rogers and Sons,Model Product,Small,139,22.72,2025-01-25
8502,42,South Roberta,Estrada Inc,Yeah Product,Large,32,50.33,2024-12-24
8503,15,North Kimside,"Vasquez, Morris and Ramos",Above Product,Medium,29,74.81,2024-08-24
8504,3,Jaredburgh,"Walker, Zimmerman and Williams",After Product,Small,0,80.04,2024-08-13
8505,12,Escobarport,Davis-Vasquez,Line Product,Small,80,11.78,2024-07-25
8506,41,North Suestad,Patterson Inc,Finish Product,Large,0,22.73,2024-06-08
8507,41,Seanchester,Russell and Sons,Add Product,Large,91,15.55,2025-04-02
8508,29,Patriciaberg,"Sanchez, Miller and Tucker",Thank Product,Small,0,55.58,2024-12-24
8509,17,Davidberg,Gentry-Gray,Expect Product,Medium,104,45.71,2024-07-11
8510,30,Lake Jasonmouth,"Bailey, Avery and Edwards",Name Product,Large,114,84.59,2024-12-09
8511,35,New Johnfort,"Hernandez, Morrison and Villanueva",Watch Product,Large,74,12.01,2024-06-10
8512,37,Wheelerfurt,Conrad and Sons,But Product,Large,125,27.78,2024-09-27
8513,46,North Natashaport,Wright Group,Skin Product,Small,85,75.4,2024-06-11
8514,17,Port Aaron,"Dalton, Sanders and Cantrell",Month Product,Small,211,9.11,2024-04-29
8515,33,South Alejandra,Pittman-Lucas,Within Product,Large,0,6.98,2025-02-20
8516,3,North Barbaramouth,"Phelps, Thompson and Chandler",Eye Product,Medium,265,71.62,2025-01-04
8517,6,Millermouth,Knox Group,Choice Product,Medium,114,48.91,2025-03-24
8518,40,Valerieville,"Bailey, Avery and Edwards",Name Product,Large,137,84.59,2024-10-07
8519,17,North Juliechester,"Miller, Garcia and Wilson",Late Product,Medium,6,13.6,2024-12-01
8520,34,Feliciaborough,"Martin, Cline and Kramer",Entire Product,Large,31,57.14,2024-06-01
8521,18,Jimenezmouth,"Freeman, Larson and Clark",Life Product,Small,150,37.96,2024-09-11
8522,10,New Melissastad,"Garza, Perkins and Clark",Nature Product,Small,132,98.11,2024-08-23
8523,32,Madisonmouth,Kirk-Perry,Trip Product,Large,44,29.91,2024-05-27
8524,44,Port Stephen,"Martin, Cline and Kramer",Coach Product,Medium,0,96.77,2025-02-05
8525,10,West John,Garcia-Ramirez,Pass Product,Small,263,88.63,2024-05-07
8526,33,North Kristinton,Edwards LLC,Move Product,Small,0,5.7,2025-03-12
8527,27,Josephbury,"George, Macdonald and Harper",Situation Product,Small,192,24.19,2024-12-18
8528,23,Joshuahaven,Patterson Inc,Act Product,Small,0,81.89,2024-11-11
8529,11,South Allisonmouth,"Hancock, Peters and Holmes",System Product,Large,74,75.82,2024-10-11
8530,39,Helenfurt,"Walker, Maddox and Clayton",Stop Product,Medium,139,86.46,2024-12-15
8531,10,Davidburgh,Mcpherson and Sons,Network Product,Medium,85,19.76,2024-05-24
8532,43,South Charles,Brennan Group,Certain Product,Large,0,74.01,2024-04-18
8533,13,Baileyhaven,Roberts and Sons,Fast Product,Large,0,46.12,2025-02-07
8534,45,Joneshaven,West-Hernandez,Cup Product,Medium,61,97.48,2024-09-21
8535,28,Lake Thomas,"George, Macdonald and Harper",Thousand Product,Medium,219,90.35,2024-07-25
8536,21,Bryantberg,"Walker, Maddox and Clayton",Suggest Product,Medium,138,90.72,2024-11-22
8537,9,West Richardtown,"Briggs, Morris and Weber",Guess Product,Large,207,28.76,2025-03-06
8538,32,Conniefort,"Gregory, Fowler and Miller",Position Product,Large,0,57.93,2024-07-14
8539,22,Port Katiefort,"Briggs, Morris and Weber",Opportunity Product,Large,177,96.94,2025-03-23
8540,8,East Judith,Day and Sons,Fact Product,Large,46,57.03,2025-03-01
8541,19,Josephbury,Gates-Pittman,Member Product,Large,0,70.01,2024-09-13
8542,37,Espinozamouth,Smith-Aguilar,Threat Product,Large,0,41.11,2024-05-02
8543,31,Gonzalezborough,"Ellis, Scott and Johnson",Necessary Product,Medium,28,95.92,2024-04-25
8544,22,Gabrielport,"Turner, Armstrong and Fernandez",Growth Product,Large,256,57.15,2025-01-19
8545,27,Deckershire,"Vasquez, Morris and Ramos",Notice Product,Small,27,72.64,2024-05-14
8546,28,North Ambermouth,"Walker, Maddox and Clayton",Suggest Product,Medium,26,90.72,2024-04-27
8547,7,West Robert,Adams and Sons,See Product,Small,145,71.01,2025-01-03
8548,47,North Kristachester,Larson-Lopez,Open Product,Large,3,32.62,2024-11-27
8549,34,Barnestown,"Dalton, Sanders and Cantrell",Image Product,Medium,0,20.6,2024-11-29
8550,29,Lake Mark,"Bradley, Baker and Mcneil",Stand Product,Medium,27,27.81,2024-07-29
8551,50,Veronicaview,Roy Group,Beat Product,Medium,0,64.9,2024-05-24
8552,15,Brendastad,Pittman-Lucas,Box Product,Small,51,71.75,2024-04-29
8553,48,New Heidi,"Campbell, Black and Smith",See Product,Medium,11,86.5,2024-07-12
8554,24,North Jessica,Sawyer-Lane,Citizen Product,Medium,0,86.67,2024-08-24
8555,15,North Lorihaven,Mercado-Jacobson,Theory Product,Medium,134,96.12,2024-08-05
8556,14,Lake Bradley,"Ruiz, Rodriguez and Lane",Still Product,Large,42,22.96,2024-04-08
8557,40,Sancheztown,Zamora Ltd,Voice Product,Small,91,32.95,2025-03-06
8558,39,East Bryanburgh,"Wright, Winters and Dominguez",Dinner Product,Large,117,75.84,2024-04-14
8559,39,Lisaview,Archer PLC,Than Product,Large,248,36.59,2024-08-22
8560,11,Lake James,Adams and Sons,Wide Product,Large,44,47.33,2024-04-18
8561,14,North Emilyside,"Freeman, Larson and Clark",Hit Product,Large,251,91.49,2024-10-26
8562,21,Ryanville,"Strickland, Jones and Padilla",Make Product,Large,71,44.39,2024-09-09
8563,32,Kingbury,Russell and Sons,East Product,Small,40,54.27,2024-12-17
8564,33,North Brianland,Shah-Parker,Artist Product,Small,155,40.66,2024-09-21
8565,1,Rushville,Phillips Inc,Move Product,Medium,55,48.29,2024-09-11
8566,18,Morganland,Perez-Johnson,Expect Product,Small,0,40.96,2025-01-21
8567,4,Stevenburgh,"Hamilton, Rivera and Kelley",Act Product,Medium,96,12.97,2025-03-28
8568,17,Cohenberg,Sullivan-Choi,Despite Product,Large,0,81.6,2024-07-09
8569,11,Lake Anthonyburgh,"Watkins, James and Page",Such Product,Small,0,82.15,2024-12-21
8570,42,Ellenfurt,"West, Reed and Berry",On Product,Large,177,80.56,2025-03-01
8571,1,Lake Colton,Williams LLC,Choose Product,Small,0,5.59,2024-08-19
8572,50,Willismouth,Kirk-Perry,Air Product,Small,168,79.41,2024-11-22
8573,14,Port Jessica,Williams-White,Resource Product,Large,80,40.65,2025-03-18
8574,27,South Leslie,Reynolds-Hill,Member Product,Large,11,9.91,2025-03-23
8575,50,Ortizberg,Mahoney and Sons,Able Product,Small,192,34.48,2024-12-02
8576,45,Tamaraside,"Sanders, Hill and Bryant",Worry Product,Small,0,37.75,2025-01-26
8577,31,Johnbury,"Walker, Zimmerman and Williams",Quickly Product,Medium,59,55.46,2025-03-12
8578,31,South Davidside,Charles Ltd,Growth Product,Large,170,13.23,2024-10-07
8579,4,Mooreton,Gates-Pittman,Rest Product,Small,0,68.18,2024-05-15
8580,5,Port Ashleyville,Bass and Sons,Dog Product,Small,23,29.39,2024-08-25
8581,47,New Ryanchester,Howard Inc,Forget Product,Small,0,5.25,2024-08-15
8582,18,Robertview,Edwards LLC,Clearly Product,Medium,208,74.22,2024-12-14
8583,49,New Scott,Pittman-Lucas,Skill Product,Large,43,44.73,2024-11-23
8584,12,Lake Courtney,"Cannon, Reynolds and Alvarado",Lose Product,Medium,0,7.87,2025-03-21
8585,13,Jasonfort,"Bush, Reyes and Fox",Imagine Product,Small,0,75.27,2024-06-15
8586,11,Samuelshire,Long-Bowman,Sign Product,Medium,126,13.14,2025-03-21
8587,46,Port Kevin,"George, Macdonald and Harper",Recently Product,Small,44,48.27,2024-04-19
8588,40,Port Sydney,"Garza, Perkins and Clark",Trade Product,Medium,103,39.29,2024-07-25
8589,45,South Thomas,Knox Group,Choice Product,Medium,7,48.91,2024-04-29
8590,36,Jacksonside,Schmidt-Mathews,Truth Product,Medium,189,35.91,2024-04-30
8591,18,Stacymouth,Mosley PLC,Clearly Product,Medium,0,16.71,2024-09-13
8592,47,Thomashaven,Charles Ltd,Growth Product,Large,0,13.23,2025-04-02
8593,42,Kellyburgh,Young-Shaw,Born Product,Small,203,69.41,2025-03-14
8594,43,New Scott,Gentry-Gray,Eight Product,Large,96,41.61,2024-06-19
8595,24,Whitemouth,Bennett-Collins,Actually Product,Medium,61,12.88,2025-03-03
8596,19,Kaylamouth,"Kelly, Smith and Aguilar",Base Product,Small,24,36.73,2024-05-02
8597,50,East Cameronmouth,"Hernandez, Morrison and Villanueva",Certain Product,Small,89,69.91,2025-01-22
8598,25,New Nancy,"Williams, Schultz and Black",Method Product,Medium,56,66.01,2024-05-10
8599,39,Burnsborough,"Osborne, Cox and Evans",Knowledge Product,Small,0,35.99,2024-04-08
8600,42,Garyberg,Davis-Russell,Water Product,Large,26,29.25,2024-04-12
8601,41,Raymondview,"Bush, Reyes and Fox",Imagine Product,Small,116,75.27,2024-07-14
8602,44,Port Tammyborough,"Bradley, Baker and Mcneil",Political Product,Large,23,19.54,2024-09-26
8603,22,Lake Tonya,Walter PLC,Thank Product,Large,153,45.21,2024-07-21
8604,10,Williamshire,Williams-Mcintosh,At Product,Medium,55,52.67,2024-09-17
8605,21,Aprilhaven,Martinez-Giles,Congress Product,Medium,123,83.18,2025-04-04
8606,11,North Deborah,"Cannon, Reynolds and Alvarado",Bar Product,Small,10,7.5,2024-09-11
8607,9,Lake Maria,Davis-Reyes,Hundred Product,Large,173,14.84,2024-11-15
8608,22,Lake Carlahaven,Brown-Mann,Affect Product,Small,179,9.56,2024-06-17
8609,46,North Nataliefurt,Long-Bowman,Sign Product,Medium,237,13.14,2024-04-09
8610,46,Phillipsside,"Hancock, Peters and Holmes",Oil Product,Medium,49,38.61,2025-02-20
8611,13,North Seanbury,Hunt-Tucker,Up Product,Large,188,67.12,2024-08-23
8612,49,Tonyaburgh,Sullivan-Choi,Century Product,Large,0,93.45,2024-04-08
8613,16,Brookestad,"Hernandez, Davis and Williams",Little Product,Small,87,60.11,2024-07-07
8614,29,North Christopherstad,"Harris, Clark and Matthews",Rate Product,Small,79,32.81,2024-09-02
8615,37,Karenside,Lin and Sons,Game Product,Small,39,59.2,2025-01-22
8616,40,Mitchellmouth,Young-Shaw,Individual Product,Large,0,21.91,2024-07-08
8617,31,Lake Katherineview,Sullivan-Hubbard,Once Product,Medium,203,94.09,2024-06-08
8618,16,Port Angela,Mason-Logan,Argue Product,Small,0,93.72,2024-08-08
8619,22,North Lawrencemouth,"Dalton, Sanders and Cantrell",Image Product,Medium,158,20.6,2024-08-20
8620,23,Jonesside,Short-Cook,Really Product,Large,154,55.97,2024-09-06
8621,32,Austinberg,Mahoney and Sons,Light Product,Large,126,38.33,2024-11-21
8622,38,East Jenniferberg,Russell and Sons,Guess Product,Small,81,89.73,2025-03-30
8623,8,New Angelicashire,Day and Sons,Work Product,Small,129,41.19,2024-05-21
8624,21,Tylerview,"Walker, Zimmerman and Williams",Our Product,Medium,200,98.51,2024-08-03
8625,9,Lake Timothyside,Salazar-Graves,Decade Product,Medium,244,29.28,2024-08-26
8626,6,New Chloeside,Bennett-Collins,Small Product,Medium,0,97.89,2024-11-30
8627,44,Port Danielstad,Perkins-Roberts,Require Product,Small,0,76.72,2024-06-23
8628,50,New Davidfurt,Sullivan-Hubbard,Million Product,Medium,213,80.26,2025-04-04
8629,13,Elizabethfort,"Ruiz, Rodriguez and Lane",Training Product,Large,227,10.42,2024-10-01
8630,12,New Andrea,Johnson-Bowman,Season Product,Small,113,78.08,2024-08-05
8631,17,Floydland,Wagner Group,Such Product,Medium,83,81.55,2024-05-24
8632,11,Fischerchester,Snyder-Kelly,Again Product,Medium,48,80.19,2024-04-08
8633,27,Hansenmouth,Ray Ltd,Attorney Product,Large,85,53.78,2024-07-01
8634,50,New Robertton,Hansen Inc,Imagine Product,Small,151,17.44,2024-09-10
8635,46,Claytonside,"Bailey, Avery and Edwards",Relationship Product,Medium,66,73.48,2025-03-24
8636,22,Port Jerry,"Lucas, Johnson and Alvarez",Turn Product,Large,260,12.02,2024-10-11
8637,31,Marshallmouth,Howard Inc,Moment Product,Large,138,65.38,2024-04-22
8638,46,Ryanfurt,Mosley PLC,Available Product,Large,0,84.07,2024-07-21
8639,39,South Elizabeth,"Briggs, Morris and Weber",Guess Product,Large,0,28.76,2024-11-28
8640,5,North Sherry,Young-Shaw,Before Product,Small,0,66.28,2024-11-02
8641,29,Ramoston,Conrad and Sons,There Product,Small,45,98.38,2025-03-18
8642,40,East Christine,Perez-Johnson,Debate Product,Medium,52,5.45,2025-01-18
8643,48,Reginafurt,Brown-Mann,Pick Product,Medium,130,94.71,2024-11-10
8644,11,Jefferyton,"Phelps, Thompson and Chandler",Quickly Product,Large,181,40.23,2024-08-21
8645,10,Goodmanborough,"Phelps, Thompson and Chandler",More Product,Large,83,85.28,2024-05-20
8646,31,Lake Rachel,Davis-Russell,Current Product,Medium,49,17.78,2025-02-16
8647,37,Lake Chadhaven,Charles Ltd,Pm Product,Small,166,7.77,2025-03-22
8648,24,Fosterchester,Esparza-Boyd,Front Product,Medium,165,14.49,2025-03-23
8649,35,Port Edwardhaven,"Nguyen, Robinson and Mitchell",Single Product,Small,84,90.69,2025-03-31
8650,41,New Nathan,Patterson Inc,Protect Product,Medium,6,46.52,2024-11-13
8651,10,West David,Price Group,Type Product,Small,259,13.05,2024-05-12
8652,9,Port Michael,Hopkins Ltd,Physical Product,Small,0,11.63,2024-12-14
8653,8,Nolanburgh,"Phelps, Thompson and Chandler",Say Product,Medium,50,70.76,2024-04-16
8654,13,Rileytown,"Johnson, Moses and Johnson",Doctor Product,Large,83,57.68,2024-10-04
8655,36,Brianfurt,"Hernandez, Morrison and Villanueva",Simply Product,Large,133,28.18,2024-10-04
8656,48,Vasqueztown,Cook-Johnson,Join Product,Large,182,99.71,2025-02-21
8657,28,Copelandville,Wagner Group,Deal Product,Medium,75,59.82,2024-09-18
8658,7,South Jonathan,"Bailey, Avery and Edwards",Relationship Product,Medium,170,73.48,2025-01-06
8659,37,Castroburgh,Brock Group,Every Product,Medium,2,25.1,2024-12-07
8660,2,Davidton,Knox Group,Seem Product,Medium,229,27.27,2024-04-27
8661,23,South Brittany,Williams-Mcintosh,Yet Product,Small,248,78.22,2024-06-18
8662,33,North Kathrynberg,Rogers-Sanchez,Most Product,Large,284,48.11,2024-10-03
8663,6,South Misty,"Bradley, Baker and Mcneil",Stand Product,Medium,62,27.81,2024-10-25
8664,33,Jessicaview,Salazar-Graves,Everyone Product,Small,0,39.89,2024-07-23
8665,20,North Lisa,Rogers-Sanchez,Yet Product,Large,0,21.8,2024-11-03
